movement_id,user_id,trip_id,movement_seq,origin_longitude,origin_latitude,destination_longitude,destination_latitude,origin_time_utc,destination_time_utc,mode,purpose,user_gender,origin_municipality,destination_municipality,trip_weight,timezone_offset_min,personal_income_band,origin_stop_id,origin_sector_id,household_size
m00104,u0134,t00104,0,-70.7953987517552,-33.30539612642749,-70.8342783680627,-33.35360039471874,2026-03-05T19:38:00Z,2026-03-05T21:26:00Z,bus,Por estudio,other,Maipú,Santiago,4.071,-180,no_income,STOP_2418,SEC_220,6
m00105,u0509,t00105,0,-70.49264391313974,-33.423653262390886,-70.43219168718979,-33.4456566260422,2026-03-01T15:12:00Z,2026-03-01T15:32:00Z,train,Por trabajo,unknown,Vitacura,Pudahuel,0.671,-180,<200k,STOP_0457,SEC_144,1
m00106,u0318,t00106,0,-70.62599392313967,-33.31001481699788,-70.57869232827902,-33.359629506451014,2026-03-02T10:42:00Z,2026-03-02T11:35:00Z,taxi,transfer,female,Santiago,San Miguel,2.767,-180,<200k,STOP_0961,SEC_575,7
m00107,u0119,t00107,0,-70.83874527695987,-33.474968492043566,-70.84123810163486,-33.462875477493306,2026-03-04T06:22:00Z,2026-03-04T08:21:00Z,train,errand,female,Vitacura,San Miguel,2.81,-180,no_income,STOP_2117,SEC_490,4
m00108,u0055,t00108,0,-70.67086844478656,-33.607150383713986,-70.66820796374046,-33.63355021142371,2026-03-07T04:25:00Z,2026-03-07T05:50:00Z,metro,Otra actividad,other,Santiago,Providencia,3.161,-180,200k-400k,STOP_2292,SEC_431,7
m00109,u0411,t00109,0,-70.80048325044213,-33.44401854097818,-70.78955996432309,-33.47745885998812,2026-03-06T03:52:00Z,2026-03-06T04:09:00Z,car,Comer o Tomar algo,unknown,Maipú,Quilicura,3.073,-180,800k+,STOP_1702,SEC_300,7
m00110,u0062,t00110,0,-70.57316775131885,-33.3870953992846,-70.55229091516951,-33.39506481711723,2026-03-07T04:55:00Z,2026-03-07T05:34:00Z,ride_hailing,Otra actividad,unknown,Quilicura,Maipú,3.054,-180,<200k,STOP_2581,SEC_161,5
m00111,u0566,t00111,0,-70.78777194101175,-33.43055581609261,-70.79254308629669,-33.39051799316153,2026-03-06T20:21:00Z,2026-03-06T21:29:00Z,ride_hailing,transfer,female,Las Condes,Puente Alto,1.839,-180,no_income,STOP_3253,SEC_015,2
m00112,u0190,t00112,0,-70.89779240181,-33.391767666819945,-70.95791018737705,-33.429013888296936,2026-03-06T15:13:00Z,2026-03-06T16:59:00Z,ride_hailing,De compras,other,Las Condes,Providencia,2.128,-180,no_income,STOP_4530,SEC_518,8
m00113,u0116,t00113,0,-70.74989630823524,-33.47508042266959,-70.73199920969009,-33.44075754779366,2026-03-06T15:48:00Z,2026-03-06T16:20:00Z,other,Buscar o Dejar a alguien,male,Ñuñoa,La Florida,0.828,-180,no_income,STOP_3535,SEC_494,4
m00114,u0371,t00114,0,-70.71257533730223,-33.438428235784684,-70.69096876240293,-33.49408034262654,2026-03-07T18:04:00Z,2026-03-07T19:27:00Z,bicycle,Buscar o dejar algo,male,Vitacura,Puente Alto,1.41,-180,<200k,STOP_1505,SEC_470,7
m00115,u0358,t00115,0,-70.68031617462943,-33.40850369560141,-70.6869593137286,-33.4530857756108,2026-03-01T08:41:00Z,2026-03-01T10:27:00Z,ride_hailing,De compras,other,Santiago,Ñuñoa,2.368,-180,no_income,STOP_4269,SEC_153,6
m00116,u0583,t00116,0,-70.79094386607957,-33.33558775848828,-70.7623506269507,-33.36613735733709,2026-03-03T10:29:00Z,2026-03-03T11:01:00Z,scooter,Al estudio,unknown,Recoleta,Vitacura,2.605,-180,800k+,STOP_1763,SEC_291,1
m00117,u0556,t00117,0,-70.66737329000222,-33.47650820479423,-70.62712790300056,-33.462756958348315,2026-03-07T04:53:00Z,2026-03-07T06:12:00Z,train,leisure,other,San Miguel,Puente Alto,2.188,-180,800k+,STOP_2991,SEC_261,7
m00118,u0295,t00118,0,-70.56879459497523,-33.4029854187819,-70.59453013363881,-33.403463446993236,2026-03-06T03:41:00Z,2026-03-06T04:51:00Z,metro,work,female,Ñuñoa,Las Condes,3.755,-180,200k-400k,STOP_2099,SEC_186,1
m00119,u0452,t00119,0,-70.56834320539417,-33.45006780562489,-70.64884631811714,-33.477228977932796,2026-03-06T16:36:00Z,2026-03-06T17:47:00Z,scooter,Al trabajo,unknown,La Florida,Estación Central,4.808,-180,400k-800k,STOP_1942,SEC_332,6
m00120,u0490,t00120,0,-70.63064942312728,-33.59362041864758,-70.63287611743478,-33.601260901231434,2026-03-08T04:06:00Z,2026-03-08T05:10:00Z,motorcycle,Al estudio,male,Santiago,Recoleta,1.259,-180,200k-400k,STOP_2014,SEC_264,2
m00121,u0545,t00121,0,-70.67463053966515,-33.50507153956896,-70.6381091430828,-33.525810109827965,2026-03-02T00:06:00Z,2026-03-02T00:29:00Z,metro,shopping,female,Recoleta,San Miguel,4.488,-180,<200k,STOP_4616,SEC_301,2
m00122,u0176,t00122,0,-70.47967586858276,-33.32132984326529,-70.4979422863084,-33.352551454054804,2026-03-05T07:27:00Z,2026-03-05T07:45:00Z,other,Al estudio,other,Quilicura,Puente Alto,4.46,-180,400k-800k,STOP_4365,SEC_272,2
m00123,u0189,t00123,0,-70.59184587771507,-33.461426943563175,-70.57531032589907,-33.427191366688604,2026-03-01T20:07:00Z,2026-03-01T21:19:00Z,metro,Comer o Tomar algo,other,La Florida,Recoleta,0.753,-180,800k+,STOP_2878,SEC_365,3
m00124,u0102,t00124,0,-70.4819644554374,-33.42889043796271,-70.4299359554837,-33.43861140348983,2026-03-06T01:36:00Z,2026-03-06T02:00:00Z,walk,Al estudio,female,Maipú,Puente Alto,1.641,-180,<200k,STOP_1309,SEC_204,4
m00125,u0194,t00125,0,-70.63033545543375,-33.42368709831122,-70.70695963853593,-33.43225980018249,2026-03-02T12:46:00Z,2026-03-02T12:58:00Z,scooter,home,male,Santiago,San Miguel,1.047,-180,400k-800k,STOP_2573,SEC_116,5
m00126,u0461,t00126,0,-70.73979230438306,-33.445309797520466,-70.72216679438961,-33.425213392179685,2026-03-02T02:41:00Z,2026-03-02T02:46:00Z,scooter,education,unknown,Puente Alto,Las Condes,3.112,-180,400k-800k,STOP_3784,SEC_021,2
m00127,u0109,t00127,0,-70.55665798308482,-33.46639300733002,-70.56866347879937,-33.474748963063355,2026-03-03T13:19:00Z,2026-03-03T13:27:00Z,scooter,Por estudio,other,Puente Alto,Puente Alto,4.953,-180,400k-800k,STOP_4577,SEC_274,2
m00128,u0380,t00128,0,-70.59061572764345,-33.669390067741055,-70.63296737483397,-33.68206483907392,2026-03-05T20:48:00Z,2026-03-05T21:10:00Z,other,shopping,female,La Florida,San Miguel,4.346,-180,no_income,STOP_0909,SEC_363,2
m00129,u0087,t00129,0,-70.79749035930442,-33.38628876699691,-70.82670701675725,-33.43711131423788,2026-03-06T15:12:00Z,2026-03-06T15:27:00Z,bicycle,leisure,male,Vitacura,Maipú,3.895,-180,no_income,STOP_4522,SEC_467,8
m00130,u0247,t00130,0,-70.637076385714,-33.69178448533166,-70.59693388870849,-33.68194156240074,2026-03-07T21:09:00Z,2026-03-07T22:53:00Z,scooter,Al estudio,female,Providencia,Providencia,1.681,-180,400k-800k,STOP_1464,SEC_264,6
m00131,u0555,t00131,0,-70.82060400390321,-33.523886584646185,-70.77610575331754,-33.51389217009158,2026-03-07T01:12:00Z,2026-03-07T03:08:00Z,bus,De compras,other,Las Condes,Recoleta,2.643,-180,200k-400k,STOP_3906,SEC_366,8
m00132,u0261,t00132,0,-70.5088703821945,-33.543057826684404,-70.40339165773766,-33.522095497945,2026-03-03T12:06:00Z,2026-03-03T13:59:00Z,scooter,De compras,female,La Florida,Recoleta,1.8,-180,400k-800k,STOP_2813,SEC_001,7
m00133,u0499,t00133,0,-70.53329125931779,-33.508935616415606,-70.52636687529039,-33.506433701129176,2026-03-03T10:51:00Z,2026-03-03T11:55:00Z,motorcycle,volver a casa,female,Independencia,Vitacura,0.838,-180,<200k,STOP_2006,SEC_175,5
m00134,u0147,t00134,0,-70.63975334139093,-33.49685165336408,-70.67413998510213,-33.51214097284404,2026-03-03T03:50:00Z,2026-03-03T04:40:00Z,scooter,Otra actividad,male,Puente Alto,Pudahuel,2.11,-180,800k+,STOP_2629,SEC_055,1
m00135,u0446,t00135,0,-70.8914382878653,-33.375345517993274,-70.93685839179918,-33.366851182167785,2026-03-04T04:12:00Z,2026-03-04T04:29:00Z,metro,errand,unknown,Recoleta,Providencia,4.611,-180,200k-400k,STOP_4487,SEC_522,3
m00136,u0186,t00136,0,-70.67600003780184,-33.438219717375524,-70.73330540991158,-33.45994131599023,2026-03-02T20:36:00Z,2026-03-02T21:58:00Z,walk,transfer,unknown,Vitacura,Las Condes,3.713,-180,200k-400k,STOP_1891,SEC_246,5
m00137,u0033,t00137,0,-70.82960792894329,-33.463378293811694,-70.80335071093465,-33.471890362513925,2026-03-02T21:08:00Z,2026-03-02T21:50:00Z,bus,Por trabajo,male,Estación Central,San Miguel,4.864,-180,no_income,STOP_3575,SEC_194,4
m00138,u0227,t00138,0,-70.49368818139942,-33.361803843034544,-70.5477755746669,-33.37234614612528,2026-03-06T20:02:00Z,2026-03-06T21:16:00Z,ride_hailing,Visitar a alguien,unknown,Las Condes,San Miguel,4.082,-180,200k-400k,STOP_0059,SEC_165,7
m00139,u0582,t00139,0,-70.71253288946626,-33.473710900005436,-70.69450440112377,-33.52141834913126,2026-03-04T22:45:00Z,2026-03-05T00:12:00Z,bus,work,female,Estación Central,La Florida,1.155,-180,no_income,STOP_4138,SEC_469,4
m00140,u0477,t00140,0,-70.54426151497161,-33.485464297441304,-70.5090071547337,-33.49069227324971,2026-03-04T14:34:00Z,2026-03-04T15:00:00Z,train,errand,other,Vitacura,Independencia,0.993,-180,no_income,STOP_1856,SEC_379,2
m00141,u0136,t00141,0,-70.56998356071095,-33.38354781230275,-70.5688293969865,-33.35044229359269,2026-03-02T05:13:00Z,2026-03-02T06:05:00Z,taxi,work,male,Ñuñoa,La Florida,4.251,-180,200k-400k,STOP_4166,SEC_545,2
m00142,u0057,t00142,0,-70.5513575939597,-33.634692756957314,-70.65452475683443,-33.632753725097295,2026-03-07T21:38:00Z,2026-03-07T22:50:00Z,bicycle,Por estudio,male,Vitacura,La Florida,1.176,-180,no_income,STOP_3967,SEC_588,2
m00143,u0592,t00143,0,-70.63193549489081,-33.461061274974355,-70.65851058397706,-33.46568772926217,2026-03-08T04:03:00Z,2026-03-08T05:53:00Z,car,errand,other,Independencia,Recoleta,2.231,-180,400k-800k,STOP_3062,SEC_287,3
m00144,u0212,t00144,0,-70.73951765775286,-33.55537533284249,-70.79214060804246,-33.63205928527384,2026-03-05T08:30:00Z,2026-03-05T10:15:00Z,metro,Comer o Tomar algo,male,Estación Central,San Miguel,3.583,-180,800k+,STOP_3324,SEC_217,8
m00145,u0302,t00145,0,-70.74314695693224,-33.46596280107947,-70.72870309038167,-33.45311831440157,2026-03-04T00:51:00Z,2026-03-04T02:15:00Z,car,Recreación,other,Estación Central,Recoleta,3.174,-180,no_income,STOP_2098,SEC_357,8
m00146,u0201,t00146,0,-70.6961811193886,-33.387420066412425,-70.76314723629956,-33.370106868278754,2026-03-03T20:28:00Z,2026-03-03T20:55:00Z,ride_hailing,Comer o Tomar algo,unknown,San Miguel,Maipú,0.892,-180,400k-800k,STOP_0481,SEC_027,7
m00147,u0177,t00147,0,-70.7409650915816,-33.34542080261731,-70.75974785740439,-33.34449646671007,2026-03-06T16:11:00Z,2026-03-06T16:26:00Z,ride_hailing,Buscar o Dejar a alguien,male,Santiago,Quilicura,2.403,-180,no_income,STOP_1028,SEC_493,6
m00148,u0250,t00148,0,-70.7107583268231,-33.4590117883607,-70.68718416406168,-33.42917193160329,2026-03-02T23:50:00Z,2026-03-03T01:04:00Z,taxi,Por trabajo,female,Recoleta,Puente Alto,4.05,-180,400k-800k,STOP_0010,SEC_061,3
m00149,u0191,t00149,0,-70.73131891703754,-33.58632598157694,-70.77312148090805,-33.60133611659932,2026-03-03T20:07:00Z,2026-03-03T21:28:00Z,train,transfer,female,Quilicura,San Miguel,3.307,-180,no_income,STOP_1705,SEC_188,5
m00150,u0351,t00150,0,-70.72215843933158,-33.48712993441096,-70.65840499166902,-33.47829029851354,2026-03-04T16:59:00Z,2026-03-04T17:41:00Z,motorcycle,Por estudio,male,Pudahuel,Quilicura,2.705,-180,400k-800k,STOP_0327,SEC_261,6
m00151,u0448,t00151,0,-70.70353158779038,-33.398229459772686,-70.80723563138721,-33.43296805552903,2026-03-07T07:18:00Z,2026-03-07T08:20:00Z,taxi,education,female,Quilicura,Ñuñoa,3.286,-180,400k-800k,STOP_4022,SEC_554,1
m00152,u0415,t00152,0,-70.60618684997564,-33.36474637969321,-70.58155162812514,-33.36143419009034,2026-03-01T08:26:00Z,2026-03-01T08:34:00Z,car,home,unknown,Providencia,La Florida,3.497,-180,400k-800k,STOP_2656,SEC_233,4
m00153,u0261,t00153,0,-70.67809213942309,-33.47416498213439,-70.64432406047948,-33.48425010243707,2026-03-05T10:39:00Z,2026-03-05T11:28:00Z,walk,Trámites,female,Quilicura,Recoleta,3.512,-180,400k-800k,STOP_0095,SEC_456,5
m00154,u0456,t00154,0,-70.57546845224637,-33.39979106798604,-70.55672037642904,-33.450026332445454,2026-03-03T21:59:00Z,2026-03-03T22:15:00Z,bicycle,Comer o Tomar algo,other,San Miguel,Vitacura,4.73,-180,no_income,STOP_2011,SEC_505,7
m00155,u0049,t00155,0,-70.59704753927211,-33.3325308401104,-70.65056740700348,-33.31125519631287,2026-03-02T04:47:00Z,2026-03-02T05:39:00Z,scooter,Por trabajo,female,Maipú,Maipú,4.681,-180,800k+,STOP_0784,SEC_264,1
m00156,u0044,t00156,0,-70.49325954843687,-33.47768402888442,-70.46486699366558,-33.4745085535762,2026-03-01T08:40:00Z,2026-03-01T09:45:00Z,ride_hailing,Trámites,unknown,San Miguel,Maipú,3.202,-180,400k-800k,STOP_0954,SEC_025,4
m00157,u0246,t00157,0,-70.59177438818543,-33.362978582431076,-70.64909250897622,-33.384542807499116,2026-03-02T23:07:00Z,2026-03-02T23:25:00Z,motorcycle,Buscar o dejar algo,female,Puente Alto,Pudahuel,4.464,-180,no_income,STOP_4742,SEC_486,2
m00158,u0210,t00158,0,-70.52609668067545,-33.394965258111334,-70.53519995763241,-33.41773113683571,2026-03-03T21:59:00Z,2026-03-03T23:26:00Z,taxi,education,unknown,Recoleta,Recoleta,1.914,-180,<200k,STOP_1672,SEC_095,1
m00159,u0483,t00159,0,-70.49925860629376,-33.41342252295983,-70.49193472329631,-33.439662829102666,2026-03-04T20:56:00Z,2026-03-04T22:49:00Z,other,Trámites,female,Pudahuel,Ñuñoa,2.509,-180,no_income,STOP_2805,SEC_594,3
m00160,u0426,t00160,0,-70.40976132309935,-33.719547453237496,-70.40060160756046,-33.728415723617665,2026-03-03T05:02:00Z,2026-03-03T06:17:00Z,walk,Buscar o dejar algo,other,La Florida,Las Condes,2.859,-180,<200k,STOP_4098,SEC_507,3
m00161,u0014,t00161,0,-70.57705072273662,-33.49287768665244,-70.59146734932563,-33.51523911616403,2026-03-06T17:47:00Z,2026-03-06T18:29:00Z,train,Recreación,female,La Florida,Pudahuel,1.853,-180,800k+,STOP_0723,SEC_158,4
m00162,u0237,t00162,0,-70.590487386875,-33.55514052655642,-70.61232004825919,-33.583297633514505,2026-03-02T03:00:00Z,2026-03-02T04:49:00Z,taxi,leisure,female,Estación Central,Pudahuel,3.503,-180,no_income,STOP_3737,SEC_065,8
m00163,u0038,t00163,0,-70.74315220435042,-33.50181599720001,-70.74605468661828,-33.5195622820823,2026-03-04T22:49:00Z,2026-03-04T23:21:00Z,motorcycle,shopping,unknown,Maipú,Puente Alto,1.565,-180,no_income,STOP_4243,SEC_431,2
m00164,u0528,t00164,0,-70.48164913004459,-33.470712707617956,-70.44365782934157,-33.45625996002196,2026-03-05T00:18:00Z,2026-03-05T00:39:00Z,taxi,home,unknown,Maipú,Providencia,3.67,-180,400k-800k,STOP_4906,SEC_302,7
m00165,u0203,t00165,0,-70.73041821223677,-33.47053954732787,-70.75688865544852,-33.53512770381527,2026-03-07T09:18:00Z,2026-03-07T10:38:00Z,walk,Comer o Tomar algo,other,Providencia,Puente Alto,2.877,-180,800k+,STOP_0182,SEC_023,4
m00166,u0020,t00166,0,-70.49359206261836,-33.459119269482954,-70.59977368904867,-33.42789686051002,2026-03-04T14:00:00Z,2026-03-04T15:53:00Z,scooter,Comer o Tomar algo,male,Quilicura,Puente Alto,3.526,-180,800k+,STOP_0754,SEC_534,2
m00167,u0043,t00167,0,-70.50992749358586,-33.56947137569715,-70.42321494168615,-33.57758497742278,2026-03-02T20:05:00Z,2026-03-02T20:55:00Z,car,Comer o Tomar algo,unknown,Vitacura,San Miguel,1.796,-180,no_income,STOP_1799,SEC_245,1
m00168,u0211,t00168,0,-70.81700032357526,-33.375499670065,-70.73559004960018,-33.32728628797184,2026-03-05T23:33:00Z,2026-03-06T00:27:00Z,walk,work,female,Pudahuel,Maipú,2.794,-180,<200k,STOP_3377,SEC_536,1
m00169,u0583,t00169,0,-70.69188343663353,-33.50294965990541,-70.74163579515184,-33.57106329932796,2026-03-01T16:51:00Z,2026-03-01T18:02:00Z,scooter,Visitar a alguien,female,Independencia,Estación Central,4.115,-180,no_income,STOP_4836,SEC_046,8
m00170,u0003,t00170,0,-70.77360193409037,-33.505367032008145,-70.84334350577988,-33.55108074768117,2026-03-03T07:33:00Z,2026-03-03T08:30:00Z,other,De compras,female,Maipú,Independencia,2.609,-180,200k-400k,STOP_1325,SEC_403,6
m00171,u0537,t00171,0,-70.55435137859722,-33.47425821798735,-70.59523039935267,-33.464623892944374,2026-03-07T14:08:00Z,2026-03-07T15:34:00Z,car,Trámites,male,San Miguel,Puente Alto,2.743,-180,800k+,STOP_0505,SEC_518,1
m00172,u0348,t00172,0,-70.5075651630471,-33.320126527203335,-70.6027582489809,-33.3245713767568,2026-03-08T04:51:00Z,2026-03-08T05:28:00Z,scooter,Trámites,unknown,Vitacura,Las Condes,1.3,-180,no_income,STOP_3368,SEC_168,7
m00173,u0142,t00173,0,-70.56420591947412,-33.51836108634504,-70.62796747958387,-33.52185550121888,2026-03-07T12:47:00Z,2026-03-07T13:13:00Z,other,education,female,Santiago,La Florida,1.302,-180,no_income,STOP_0563,SEC_582,8
m00174,u0172,t00174,0,-70.65181872914496,-33.45728718491272,-70.62247614301684,-33.4530474976167,2026-03-07T07:16:00Z,2026-03-07T08:12:00Z,bus,Por estudio,female,Quilicura,Independencia,4.802,-180,200k-400k,STOP_1177,SEC_153,1
m00175,u0025,t00175,0,-70.38952990760617,-33.54428751019881,-70.3571935140258,-33.56693015060626,2026-03-02T11:56:00Z,2026-03-02T13:33:00Z,train,Al trabajo,other,Santiago,Independencia,4.487,-180,no_income,STOP_3244,SEC_319,8
m00176,u0222,t00176,0,-70.6589078358232,-33.363295936880284,-70.72630304513017,-33.39827528467071,2026-03-03T10:40:00Z,2026-03-03T10:52:00Z,motorcycle,Al trabajo,male,Estación Central,San Miguel,3.494,-180,no_income,STOP_4069,SEC_243,5
m00177,u0525,t00177,0,-70.75006181955585,-33.42643530329489,-70.76162128818179,-33.428291026452015,2026-03-07T04:15:00Z,2026-03-07T04:42:00Z,bicycle,Comer o Tomar algo,male,Puente Alto,Estación Central,2.819,-180,200k-400k,STOP_4804,SEC_369,3
m00178,u0550,t00178,0,-70.66336359465544,-33.414463202115186,-70.71753576808602,-33.44546601862339,2026-03-05T09:00:00Z,2026-03-05T10:36:00Z,scooter,Trámites,male,San Miguel,Quilicura,3.26,-180,200k-400k,STOP_2709,SEC_531,4
m00179,u0564,t00179,0,-70.7444454634768,-33.3814509037915,-70.75698153264699,-33.35148569097768,2026-03-01T20:21:00Z,2026-03-01T21:08:00Z,scooter,Otra actividad,female,San Miguel,Ñuñoa,1.151,-180,400k-800k,STOP_1332,SEC_070,6
m00180,u0470,t00180,0,-70.76018499676772,-33.19981819764615,-70.73703103595902,-33.17155142005161,2026-03-03T23:56:00Z,2026-03-04T00:05:00Z,taxi,volver a casa,male,Vitacura,Vitacura,1.995,-180,no_income,STOP_3841,SEC_284,8
m00181,u0328,t00181,0,-70.65689791627693,-33.378004996241756,-70.5895027006259,-33.41021107195168,2026-03-02T00:10:00Z,2026-03-02T01:33:00Z,motorcycle,Buscar o Dejar a alguien,female,Estación Central,Estación Central,4.931,-180,200k-400k,STOP_0248,SEC_389,4
m00182,u0130,t00182,0,-70.56495870819407,-33.387801719232876,-70.60879210407359,-33.33491648168892,2026-03-07T11:07:00Z,2026-03-07T13:02:00Z,train,Al trabajo,male,Maipú,La Florida,2.432,-180,400k-800k,STOP_1527,SEC_224,3
m00183,u0596,t00183,0,-70.67434446194002,-33.52273113110329,-70.68137018145379,-33.48334605564243,2026-03-06T16:20:00Z,2026-03-06T17:14:00Z,walk,work,female,San Miguel,Pudahuel,2.246,-180,400k-800k,STOP_4627,SEC_353,5
m00184,u0358,t00184,0,-70.64086386755194,-33.46890152628605,-70.65691410586324,-33.450554244364795,2026-03-04T17:17:00Z,2026-03-04T18:30:00Z,walk,Por trabajo,other,Pudahuel,Las Condes,0.654,-180,<200k,STOP_0482,SEC_131,3
m00185,u0135,t00185,0,-70.66266682990555,-33.611681111244536,-70.60843495504265,-33.59269306107508,2026-03-07T16:21:00Z,2026-03-07T17:48:00Z,bus,transfer,other,Vitacura,Recoleta,4.963,-180,no_income,STOP_2042,SEC_124,6
m00186,u0549,t00186,0,-70.62726827501648,-33.53715744182446,-70.57433677925034,-33.557176570739415,2026-03-08T01:28:00Z,2026-03-08T03:11:00Z,other,Recreación,male,Puente Alto,Santiago,4.29,-180,<200k,STOP_2651,SEC_571,2
m00187,u0493,t00187,0,-70.63150071106153,-33.32421123786129,-70.59816858701166,-33.30243910527334,2026-03-07T11:31:00Z,2026-03-07T13:30:00Z,bicycle,Buscar o dejar algo,male,Maipú,Recoleta,2.956,-180,200k-400k,STOP_0984,SEC_485,4
m00188,u0330,t00188,0,-70.51218192711403,-33.44660763561465,-70.50578709570841,-33.43389434147293,2026-03-04T19:23:00Z,2026-03-04T19:41:00Z,car,Comer o Tomar algo,other,Puente Alto,San Miguel,1.49,-180,800k+,STOP_2439,SEC_230,3
m00189,u0592,t00189,0,-70.71078380767867,-33.562713715752764,-70.68853854411235,-33.53339854213772,2026-03-07T01:16:00Z,2026-03-07T02:12:00Z,ride_hailing,De compras,other,Puente Alto,Santiago,3.903,-180,<200k,STOP_1364,SEC_521,2
m00190,u0473,t00190,0,-70.53870508666206,-33.48018701930143,-70.59146775368498,-33.49609664178594,2026-03-07T04:58:00Z,2026-03-07T06:28:00Z,train,transfer,male,Estación Central,La Florida,2.212,-180,<200k,STOP_3461,SEC_173,6
m00191,u0287,t00191,0,-70.69434419552944,-33.36251718084265,-70.69535422897353,-33.3734005089706,2026-03-02T09:18:00Z,2026-03-02T10:33:00Z,motorcycle,Recreación,other,Puente Alto,Independencia,1.401,-180,200k-400k,STOP_4520,SEC_288,2
m00192,u0387,t00192,0,-70.84617613183521,-33.47664209202151,-70.84151776867675,-33.50697525893032,2026-03-06T05:13:00Z,2026-03-06T05:29:00Z,train,leisure,female,Ñuñoa,Las Condes,4.001,-180,800k+,STOP_0182,SEC_055,4
m00193,u0249,t00193,0,-70.77308227283828,-33.38100038535156,-70.85855354304262,-33.35875740786984,2026-03-03T19:31:00Z,2026-03-03T20:01:00Z,walk,leisure,unknown,Maipú,Recoleta,1.482,-180,800k+,STOP_0353,SEC_482,3
m00194,u0596,t00194,0,-70.68235116673904,-33.38096227994888,-70.72058775978101,-33.37955092569208,2026-03-07T13:14:00Z,2026-03-07T13:29:00Z,other,Recreación,unknown,Puente Alto,La Florida,4.837,-180,400k-800k,STOP_3049,SEC_336,6
m00195,u0345,t00195,0,-70.55770578359893,-33.38435960735375,-70.54906085151944,-33.36687516944856,2026-03-04T10:11:00Z,2026-03-04T10:55:00Z,train,Por estudio,male,Vitacura,Santiago,2.986,-180,<200k,STOP_0254,SEC_594,1
m00196,u0580,t00196,0,-70.50704618663192,-33.48226633576202,-70.40320266982383,-33.49060953087328,2026-03-05T22:54:00Z,2026-03-05T23:04:00Z,other,Buscar o dejar algo,male,Maipú,Pudahuel,4.225,-180,<200k,STOP_2677,SEC_092,6
m00197,u0480,t00197,0,-70.60634082844275,-33.54136193330545,-70.61309844187467,-33.53478763419881,2026-03-02T07:02:00Z,2026-03-02T08:18:00Z,other,leisure,other,Las Condes,Independencia,4.421,-180,200k-400k,STOP_4127,SEC_430,6
