movement_id,user_id,trip_id,movement_seq,origin_longitude,origin_latitude,destination_longitude,destination_latitude,origin_time_utc,destination_time_utc,origin_h3_index,destination_h3_index,mode,purpose,day_type,time_period,user_gender,trip_weight,origin_municipality,destination_municipality,household_id,source_person_id,stage_count,activity_destination,travel_time_min,fare_amount
m00085,u0420,t00085,0,-70.5187486930039,-33.5221938475834,-70.53742026052564,-33.448039575301735,2026-03-08T01:13:00-03:00,2026-03-08T02:46:00-03:00,88b2c508edfffff,88b2c50b5bfffff,motorcycle,leisure,weekend,evening,male,1.713,Quilicura,San Miguel,H00570,P00319,2,recreación,93.0,800.0
m00086,u0058,t00086,0,-70.55759011601589,-33.477387275093115,-70.52287909519484,-33.472272029512524,2026-03-06T05:10:00-03:00,2026-03-06T06:39:00-03:00,88b2c5086dfffff,88b2c50849fffff,metro,other,holiday,afternoon,other,3.443,Independencia,San Miguel,H00237,P00049,2,estudio,89.0,900.0
m00087,u0187,t00087,0,-70.63101145240816,-33.456527021574814,-70.65785740421339,-33.46522899479293,2026-03-05T14:26:00-03:00,2026-03-05T15:08:00-03:00,88b2c554c3fffff,88b2c554e7fffff,taxi,errand,holiday,evening,unknown,1.166,Santiago,Santiago,H00576,P00416,4,estudio,42.0,800.0
m00088,u0460,t00088,0,-70.64427671565637,-33.586452177281245,-70.6633808073897,-33.5863281908016,2026-03-06T14:52:00-03:00,2026-03-06T16:21:00-03:00,88b2c544c1fffff,88b2c54413fffff,ride_hailing,other,weekend,midday,unknown,2.729,Vitacura,Maipú,H00200,P00168,3,trabajo,89.0,760.0
m00089,u0499,t00089,0,-70.68090322560273,-33.57925266714566,-70.71287668417574,-33.571557907792354,2026-03-05T22:42:00-03:00,2026-03-06T00:32:00-03:00,88b2c54415fffff,88b2c54429fffff,scooter,leisure,holiday,midday,female,0.512,Estación Central,Providencia,H00186,P00308,4,estudio,110.0,0.0
m00090,u0261,t00090,0,-70.59214760485999,-33.41143465315796,-70.5784417168922,-33.39837703444283,2026-03-02T04:34:00-03:00,2026-03-02T06:12:00-03:00,88b2c556d7fffff,88b2c519e5fffff,motorcycle,leisure,weekend,morning,female,1.371,Quilicura,La Florida,H00293,P00210,1,trabajo,98.0,760.0
m00091,u0482,t00091,0,-70.6970778169462,-33.491817495693574,-70.65075905484359,-33.4295161559178,2026-03-04T10:24:00-03:00,2026-03-04T11:53:00-03:00,88b2c555b9fffff,88b2c55419fffff,bicycle,health,weekday,morning,other,3.343,La Florida,Santiago,H00568,P00213,2,trabajo,89.0,800.0
m00092,u0505,t00092,0,-70.63644301293601,-33.65517954734565,-70.6438075302207,-33.68053916129497,2026-03-07T11:17:00-03:00,2026-03-07T12:50:00-03:00,88b2c57121fffff,88b2c57ac5fffff,walk,shopping,weekday,night,other,4.435,Ñuñoa,Quilicura,H00337,P00236,1,estudio,93.0,1520.0
m00093,u0232,t00093,0,-70.57280656334805,-33.38721247707135,-70.62365652974455,-33.36144109532602,2026-03-03T06:21:00-03:00,2026-03-03T07:58:00-03:00,88b2c5193bfffff,88b2c55659fffff,walk,health,holiday,morning,female,0.721,Vitacura,Maipú,H00021,P00030,1,recreación,97.0,800.0
m00094,u0538,t00094,0,-70.71618065435256,-33.428210419578065,-70.75948892724402,-33.42197790164964,2026-03-08T01:19:00-03:00,2026-03-08T01:57:00-03:00,88b2c55551fffff,88b2c55569fffff,ride_hailing,shopping,holiday,evening,male,3.013,Las Condes,Pudahuel,H00162,P00117,4,estudio,38.0,0.0
m00095,u0172,t00095,0,-70.72161927399907,-33.507109985922924,-70.70583529714425,-33.55424291820004,2026-03-01T16:48:00-03:00,2026-03-01T18:15:00-03:00,88b2c5474bfffff,88b2c54469fffff,bicycle,health,holiday,evening,unknown,3.365,Quilicura,Santiago,H00588,P00471,2,recreación,87.0,1520.0
m00096,u0143,t00096,0,-70.77943654807244,-33.55534641688466,-70.70567189153667,-33.532225453421816,2026-03-03T13:33:00-03:00,2026-03-03T14:00:00-03:00,88b2c54097fffff,88b2c54719fffff,ride_hailing,education,weekend,afternoon,female,4.696,Estación Central,Santiago,H00092,P00073,3,recreación,27.0,800.0
m00097,u0409,t00097,0,-70.76644727461262,-33.38313536829486,-70.75069827464004,-33.345106661470744,2026-03-03T16:50:00-03:00,2026-03-03T17:36:00-03:00,88b2c550ddfffff,88b2c55289fffff,other,transfer,weekday,morning,unknown,3.448,Vitacura,Puente Alto,H00501,P00298,2,recreación,46.0,1520.0
m00098,u0382,t00098,0,-70.84283953114415,-33.42205195019517,-70.8583153931702,-33.447767242308494,2026-03-05T13:43:00-03:00,2026-03-05T15:35:00-03:00,88b2c551b9fffff,88b2c5435dfffff,bus,health,holiday,midday,male,0.964,San Miguel,Quilicura,H00557,P00084,1,compra,112.0,0.0
m00099,u0083,t00099,0,-70.58701712109844,-33.25939181738528,-70.55636976242442,-33.259659833422035,2026-03-02T11:35:00-03:00,2026-03-02T12:12:00-03:00,88b2c5cecbfffff,88b2c5c5e5fffff,ride_hailing,leisure,weekday,afternoon,other,1.16,Quilicura,Quilicura,H00128,P00323,4,recreación,37.0,0.0
m00100,u0499,t00100,0,-70.47910854579172,-33.41638491210201,-70.48868849121519,-33.468145539962244,2026-03-02T20:29:00-03:00,2026-03-02T22:11:00-03:00,88b2c518b1fffff,88b2c50aedfffff,bicycle,work,holiday,night,other,3.361,Quilicura,San Miguel,H00335,P00386,3,compra,102.0,1520.0
m00101,u0119,t00101,0,-70.51746710565297,-33.41898374869904,-70.53259851434754,-33.45674794248957,2026-03-05T21:13:00-03:00,2026-03-05T22:06:00-03:00,88b2c51993fffff,88b2c50a25fffff,taxi,transfer,weekend,evening,other,1.47,Estación Central,Recoleta,H00359,P00281,3,salud,53.0,0.0
m00102,u0482,t00102,0,-70.82260844886265,-33.46335423440869,-70.86094681309046,-33.431913347080176,2026-03-03T05:49:00-03:00,2026-03-03T06:18:00-03:00,88b2c5422bfffff,88b2c551b5fffff,train,transfer,weekend,evening,other,4.677,Puente Alto,Independencia,H00476,P00462,3,recreación,29.0,0.0
m00103,u0004,t00103,0,-70.58751453284438,-33.38465793062394,-70.53117657907453,-33.39865042580416,2026-03-07T09:40:00-03:00,2026-03-07T09:56:00-03:00,88b2c5193dfffff,88b2c519d5fffff,car,work,weekend,evening,female,4.643,Recoleta,Independencia,H00478,P00159,2,trabajo,16.0,900.0
m00104,u0478,t00104,0,-70.51778936500764,-33.39999318390015,-70.61935768170747,-33.43325727314829,2026-03-07T08:11:00-03:00,2026-03-07T09:19:00-03:00,88b2c519d3fffff,88b2c556bdfffff,train,shopping,holiday,night,male,4.769,Quilicura,Pudahuel,H00036,P00334,2,trabajo,68.0,760.0
m00105,u0472,t00105,0,-70.70568099807386,-33.34986199931479,-70.67376663006269,-33.34297818838104,2026-03-03T08:51:00-03:00,2026-03-03T09:47:00-03:00,88b2c5cdabfffff,88b2c5cd9dfffff,bus,leisure,holiday,evening,unknown,1.818,Ñuñoa,Santiago,H00191,P00165,4,trabajo,56.0,800.0
m00106,u0468,t00106,0,-70.649855256935,-33.49170583349098,-70.6684050544469,-33.50737820643391,2026-03-05T04:04:00-03:00,2026-03-05T05:07:00-03:00,88b2c554b5fffff,88b2c54647fffff,scooter,transfer,weekday,afternoon,female,3.726,Ñuñoa,La Florida,H00564,P00305,1,salud,63.0,800.0
m00107,u0398,t00107,0,-70.86078930508046,-33.48483259783552,-70.87720293433853,-33.49895724756879,2026-03-03T13:55:00-03:00,2026-03-03T14:04:00-03:00,88b2c5406dfffff,88b2c54151fffff,bicycle,leisure,weekend,midday,other,3.484,Puente Alto,Quilicura,H00212,P00038,2,compra,9.0,760.0
m00108,u0282,t00108,0,-70.63332638320233,-33.48832825367296,-70.56563377695761,-33.46614847290272,2026-03-03T15:56:00-03:00,2026-03-03T16:31:00-03:00,88b2c554bbfffff,88b2c50b03fffff,walk,errand,holiday,night,other,0.66,Puente Alto,La Florida,H00147,P00161,2,estudio,35.0,800.0
m00109,u0423,t00109,0,-70.76635597294347,-33.386735862305684,-70.79492121663148,-33.42158786307372,2026-03-05T22:37:00-03:00,2026-03-05T22:42:00-03:00,88b2c550ddfffff,88b2c550b5fffff,motorcycle,education,weekday,midday,female,1.695,Pudahuel,Las Condes,H00377,P00424,3,salud,5.0,760.0
m00110,u0166,t00110,0,-70.64003649820884,-33.33013004477626,-70.66723926436998,-33.35729100115672,2026-03-03T07:14:00-03:00,2026-03-03T07:53:00-03:00,88b2c5cca9fffff,88b2c5cd93fffff,motorcycle,other,holiday,morning,female,1.43,Estación Central,Independencia,H00117,P00466,4,trabajo,39.0,760.0
m00111,u0468,t00111,0,-70.81612029221888,-33.486707239451945,-70.82133606177567,-33.48208483968748,2026-03-02T07:04:00-03:00,2026-03-02T08:56:00-03:00,88b2c5405dfffff,88b2c5404bfffff,bus,transfer,weekday,evening,unknown,2.169,Las Condes,Maipú,H00088,P00163,4,trabajo,112.0,760.0
m00112,u0333,t00112,0,-70.60571417755224,-33.48398189822345,-70.58916028211975,-33.454899604501,2026-03-03T01:31:00-03:00,2026-03-03T01:53:00-03:00,88b2c55493fffff,88b2c50b63fffff,ride_hailing,other,weekend,morning,female,4.789,Maipú,San Miguel,H00478,P00154,3,compra,22.0,0.0
m00113,u0275,t00113,0,-70.55754873245733,-33.42487382209042,-70.57522296374906,-33.38772901304572,2026-03-07T18:08:00-03:00,2026-03-07T19:32:00-03:00,88b2c519a3fffff,88b2c5193bfffff,taxi,education,holiday,morning,female,4.305,Estación Central,San Miguel,H00070,P00179,1,recreación,84.0,900.0
m00114,u0303,t00114,0,-70.73831798617151,-33.46966092000103,-70.80127234339294,-33.48961277161188,2026-03-03T01:33:00-03:00,2026-03-03T01:38:00-03:00,88b2c55533fffff,88b2c5405bfffff,bus,shopping,weekend,evening,female,1.82,Recoleta,Independencia,H00534,P00167,4,salud,5.0,900.0
m00115,u0341,t00115,0,-70.77369225814104,-33.37383570774881,-70.80832018537632,-33.34571439874122,2026-03-03T19:07:00-03:00,2026-03-03T20:16:00-03:00,88b2c550c9fffff,88b2c5505dfffff,metro,education,weekday,night,other,2.885,Las Condes,Estación Central,H00149,P00596,2,salud,69.0,0.0
m00116,u0022,t00116,0,-70.875602304255,-33.630142183249525,-70.82434894999642,-33.653666452053635,2026-03-05T15:38:00-03:00,2026-03-05T17:28:00-03:00,88b2c54c65fffff,88b2c54c13fffff,bus,other,weekday,evening,unknown,1.365,Recoleta,Independencia,H00064,P00390,2,salud,110.0,800.0
m00117,u0083,t00117,0,-70.68664135340751,-33.51613640375336,-70.68365028184209,-33.46135012334615,2026-03-01T23:00:00-03:00,2026-03-01T23:44:00-03:00,88b2c54667fffff,88b2c555ddfffff,train,transfer,holiday,evening,female,1.748,Vitacura,Estación Central,H00444,P00231,4,estudio,44.0,1200.0
m00118,u0147,t00118,0,-70.71815939342815,-33.512593306716916,-70.70011590208,-33.54660643747951,2026-03-03T03:06:00-03:00,2026-03-03T03:33:00-03:00,88b2c54743fffff,88b2c54713fffff,motorcycle,work,holiday,morning,unknown,0.793,Puente Alto,Santiago,H00105,P00277,2,compra,27.0,0.0
m00119,u0068,t00119,0,-70.8151019412348,-33.635628480990896,-70.82555878952172,-33.595774116667144,2026-03-02T11:20:00-03:00,2026-03-02T12:30:00-03:00,88b2c54eadfffff,88b2c54e07fffff,train,education,weekday,afternoon,other,3.392,La Florida,Pudahuel,H00219,P00306,2,recreación,70.0,760.0
m00120,u0263,t00120,0,-70.61469812436879,-33.52709107554951,-70.64107803221572,-33.54678565875407,2026-03-07T17:17:00-03:00,2026-03-07T17:54:00-03:00,88b2c50923fffff,88b2c546e1fffff,car,errand,holiday,afternoon,female,3.456,Recoleta,Puente Alto,H00210,P00331,4,salud,37.0,1520.0
m00121,u0401,t00121,0,-70.70499703818646,-33.52321248926768,-70.63789426019144,-33.46281509562384,2026-03-07T18:42:00-03:00,2026-03-07T20:29:00-03:00,88b2c54753fffff,88b2c5548dfffff,scooter,shopping,weekend,midday,female,4.273,Quilicura,Pudahuel,H00304,P00231,2,compra,107.0,800.0
m00122,u0392,t00122,0,-70.76757359586452,-33.46608837236151,-70.77510127014656,-33.44834875049594,2026-03-06T12:57:00-03:00,2026-03-06T14:39:00-03:00,88b2c542c9fffff,88b2c55525fffff,bicycle,errand,weekday,afternoon,male,4.422,San Miguel,Providencia,H00284,P00584,3,trabajo,102.0,0.0
m00123,u0282,t00123,0,-70.71545724056404,-33.36096272866718,-70.73319203574512,-33.39144322454943,2026-03-02T23:30:00-03:00,2026-03-03T00:50:00-03:00,88b2c5cda7fffff,88b2c55729fffff,bicycle,shopping,weekend,night,female,1.22,Estación Central,San Miguel,H00117,P00174,1,salud,80.0,900.0
m00124,u0513,t00124,0,-70.55286954610703,-33.46960485209526,-70.50902385145282,-33.48527200648154,2026-03-05T13:33:00-03:00,2026-03-05T14:51:00-03:00,88b2c50b11fffff,88b2c50851fffff,other,leisure,holiday,midday,female,3.844,Pudahuel,Santiago,H00140,P00256,4,estudio,78.0,800.0
m00125,u0339,t00125,0,-70.59970630562448,-33.532465097621696,-70.62860071997918,-33.509029661464986,2026-03-05T21:15:00-03:00,2026-03-05T22:29:00-03:00,88b2c50937fffff,88b2c5465bfffff,bicycle,other,weekday,midday,male,1.106,Puente Alto,Independencia,H00116,P00003,2,estudio,74.0,760.0
m00126,u0047,t00126,0,-70.67300260614985,-33.45455636329709,-70.69679169990081,-33.42297703076862,2026-03-07T08:03:00-03:00,2026-03-07T09:32:00-03:00,88b2c55433fffff,88b2c55461fffff,train,other,holiday,midday,unknown,2.182,La Florida,Ñuñoa,H00033,P00294,3,salud,89.0,0.0
m00127,u0458,t00127,0,-70.59808949815351,-33.36606611028469,-70.59767963079284,-33.36818757803643,2026-03-02T08:14:00-03:00,2026-03-02T09:11:00-03:00,88b2c51963fffff,88b2c51905fffff,metro,errand,weekend,evening,unknown,2.82,Independencia,Las Condes,H00390,P00512,3,estudio,57.0,1520.0
m00128,u0344,t00128,0,-70.77609119563867,-33.528076705289195,-70.77608039147515,-33.52673695686029,2026-03-06T09:41:00-03:00,2026-03-06T11:37:00-03:00,88b2c540d1fffff,88b2c540ddfffff,car,transfer,weekend,evening,other,0.723,Santiago,Providencia,H00282,P00598,2,compra,116.0,1200.0
m00129,u0380,t00129,0,-70.65676298992729,-33.52284599071372,-70.64637853601116,-33.5000953997344,2026-03-02T14:36:00-03:00,2026-03-02T15:20:00-03:00,88b2c54603fffff,88b2c5465dfffff,other,leisure,holiday,afternoon,male,1.205,Ñuñoa,Ñuñoa,H00065,P00283,2,trabajo,44.0,1200.0
m00130,u0339,t00130,0,-70.64526776695135,-33.405316083258064,-70.56160100337553,-33.40136213044774,2026-03-05T05:32:00-03:00,2026-03-05T05:38:00-03:00,88b2c55633fffff,88b2c519e3fffff,train,work,weekend,midday,male,1.72,Ñuñoa,Estación Central,H00198,P00083,1,trabajo,6.0,0.0
m00131,u0332,t00131,0,-70.70698365084986,-33.46772288925847,-70.69353372099577,-33.50652803503862,2026-03-07T09:42:00-03:00,2026-03-07T11:07:00-03:00,88b2c555c7fffff,88b2c54665fffff,other,transfer,weekday,midday,other,1.074,Quilicura,Estación Central,H00400,P00431,2,compra,85.0,1520.0
m00132,u0054,t00132,0,-70.61645416640425,-33.39820122474325,-70.71157632491429,-33.42259044548245,2026-03-01T16:25:00-03:00,2026-03-01T17:46:00-03:00,88b2c556c5fffff,88b2c55559fffff,taxi,shopping,holiday,night,female,4.703,Quilicura,Providencia,H00171,P00384,2,recreación,81.0,800.0
m00133,u0335,t00133,0,-70.73804334546445,-33.451091743343625,-70.72499138772719,-33.44403814504908,2026-03-02T06:52:00-03:00,2026-03-02T08:49:00-03:00,88b2c55539fffff,88b2c5551dfffff,motorcycle,health,weekend,midday,other,1.797,Quilicura,Estación Central,H00240,P00575,2,salud,117.0,800.0
m00134,u0476,t00134,0,-70.60901792922239,-33.39386690815284,-70.6075027294428,-33.3574024356579,2026-03-06T22:36:00-03:00,2026-03-06T23:26:00-03:00,88b2c556cdfffff,88b2c51961fffff,walk,leisure,weekend,morning,unknown,2.755,Providencia,Recoleta,H00446,P00303,2,compra,50.0,1520.0
m00135,u0182,t00135,0,-70.60481412284686,-33.532806249123254,-70.6030761218728,-33.48432677639839,2026-03-01T09:09:00-03:00,2026-03-01T10:02:00-03:00,88b2c50937fffff,88b2c5094dfffff,train,other,holiday,evening,unknown,4.984,Maipú,Maipú,H00402,P00001,3,recreación,53.0,800.0
m00136,u0361,t00136,0,-70.95171598806971,-33.45096677206306,-70.94187809569387,-33.427580889439916,2026-03-06T01:06:00-03:00,2026-03-06T02:15:00-03:00,88b2c55813fffff,88b2c55aadfffff,train,other,weekday,afternoon,female,3.05,Maipú,Estación Central,H00420,P00540,4,estudio,69.0,760.0
m00137,u0018,t00137,0,-70.54096942964898,-33.46685520114905,-70.54211656115598,-33.458236478317964,2026-03-04T18:12:00-03:00,2026-03-04T19:02:00-03:00,88b2c50b1bfffff,88b2c50b19fffff,taxi,transfer,holiday,evening,male,2.352,Santiago,Ñuñoa,H00229,P00405,4,recreación,50.0,760.0
m00138,u0208,t00138,0,-70.96476325653528,-33.54727127392833,-70.9668677402575,-33.52480685734886,2026-03-03T16:13:00-03:00,2026-03-03T17:48:00-03:00,88b2c54a33fffff,88b2c54a01fffff,walk,errand,weekend,evening,male,4.684,Ñuñoa,Las Condes,H00290,P00480,4,compra,95.0,1520.0
m00139,u0262,t00139,0,-70.72160490255561,-33.5750782358295,-70.69708313416479,-33.59508076133571,2026-03-07T06:56:00-03:00,2026-03-07T07:50:00-03:00,88b2c5442dfffff,88b2c54437fffff,train,shopping,weekend,midday,other,1.501,La Florida,Ñuñoa,H00507,P00071,3,trabajo,54.0,900.0
m00140,u0589,t00140,0,-70.55746519657423,-33.39514007717803,-70.579148428462,-33.39973700598577,2026-03-07T04:37:00-03:00,2026-03-07T06:12:00-03:00,88b2c519ebfffff,88b2c556d9fffff,motorcycle,shopping,weekend,midday,female,1.308,Vitacura,Las Condes,H00523,P00274,2,trabajo,95.0,900.0
m00141,u0128,t00141,0,-70.69172867252524,-33.47807619057744,-70.7296361259508,-33.50280011221762,2026-03-03T12:45:00-03:00,2026-03-03T13:38:00-03:00,88b2c5558bfffff,88b2c5474dfffff,ride_hailing,other,holiday,afternoon,unknown,2.909,Las Condes,La Florida,H00033,P00274,3,recreación,53.0,900.0
m00142,u0165,t00142,0,-70.80661859824696,-33.53178242253179,-70.68566734014206,-33.56924470085302,2026-03-01T06:44:00-03:00,2026-03-01T07:14:00-03:00,88b2c540ebfffff,88b2c54401fffff,bus,work,weekday,midday,unknown,2.423,Vitacura,Providencia,H00502,P00160,1,salud,30.0,760.0
m00143,u0245,t00143,0,-70.76937370617166,-33.45769431495387,-70.79800800392292,-33.447687844604786,2026-03-02T03:31:00-03:00,2026-03-02T05:29:00-03:00,88b2c55527fffff,88b2c5420bfffff,bicycle,errand,weekday,morning,male,4.086,Quilicura,Ñuñoa,H00535,P00508,4,trabajo,118.0,800.0
m00144,u0595,t00144,0,-70.55730942536793,-33.35975849141206,-70.55330370886954,-33.354193092214516,2026-03-02T00:02:00-03:00,2026-03-02T01:07:00-03:00,88b2c51951fffff,88b2c5195bfffff,walk,leisure,weekend,afternoon,male,0.689,Las Condes,Puente Alto,H00565,P00112,3,recreación,65.0,1520.0
m00145,u0512,t00145,0,-70.85215045305486,-33.63245902762976,-70.91197686308988,-33.61182945309449,2026-03-08T03:00:00-03:00,2026-03-08T04:26:00-03:00,88b2c54c0dfffff,88b2c54f21fffff,walk,home,weekday,midday,male,3.28,Ñuñoa,Independencia,H00161,P00042,1,trabajo,86.0,0.0
m00146,u0020,t00146,0,-70.54710088990379,-33.56973109519227,-70.54244215330174,-33.553347740265494,2026-03-05T10:16:00-03:00,2026-03-05T11:28:00-03:00,88b2c5726dfffff,88b2c5099dfffff,other,health,weekday,evening,female,3.698,La Florida,Vitacura,H00300,P00140,2,estudio,72.0,1520.0
m00147,u0140,t00147,0,-70.66551020990423,-33.523830915351624,-70.7028392319318,-33.51655158721191,2026-03-05T23:41:00-03:00,2026-03-06T00:27:00-03:00,88b2c54607fffff,88b2c54751fffff,other,education,weekend,morning,unknown,4.874,Estación Central,Providencia,H00025,P00593,2,salud,46.0,760.0
m00148,u0493,t00148,0,-70.77923953304423,-33.33310569066238,-70.79693845075823,-33.316407190692054,2026-03-02T20:47:00-03:00,2026-03-02T22:43:00-03:00,88b2c552edfffff,88b2c55207fffff,car,education,holiday,midday,unknown,1.156,Pudahuel,Recoleta,H00065,P00068,2,trabajo,116.0,760.0
m00149,u0034,t00149,0,-70.71831150723027,-33.42739304136646,-70.67650892059942,-33.428673534253285,2026-03-07T04:54:00-03:00,2026-03-07T05:41:00-03:00,88b2c55551fffff,88b2c55401fffff,car,health,holiday,midday,male,1.608,Estación Central,Providencia,H00337,P00348,1,recreación,47.0,0.0
m00150,u0513,t00150,0,-70.76172243411015,-33.38861462076311,-70.74284205137504,-33.376227878906434,2026-03-06T07:24:00-03:00,2026-03-06T09:23:00-03:00,88b2c550d1fffff,88b2c5576dfffff,car,home,weekday,evening,other,4.696,Maipú,Estación Central,H00123,P00109,1,salud,119.0,900.0
m00151,u0168,t00151,0,-70.57337747991414,-33.5412128735301,-70.55064109893115,-33.56299720561069,2026-03-06T12:21:00-03:00,2026-03-06T13:15:00-03:00,88b2c509e3fffff,88b2c509bbfffff,motorcycle,work,holiday,midday,male,3.338,Vitacura,Ñuñoa,H00134,P00236,2,recreación,54.0,760.0
m00152,u0550,t00152,0,-70.58675721902371,-33.53956287002165,-70.65760541255939,-33.528471692252474,2026-03-04T12:39:00-03:00,2026-03-04T12:46:00-03:00,88b2c509e5fffff,88b2c54639fffff,taxi,errand,weekend,night,female,0.671,Estación Central,Quilicura,H00178,P00331,2,recreación,7.0,800.0
m00153,u0176,t00153,0,-70.8319161133876,-33.41417490266219,-70.75844030659445,-33.39412237210361,2026-03-06T03:18:00-03:00,2026-03-06T03:27:00-03:00,88b2c5519dfffff,88b2c550d1fffff,motorcycle,health,weekday,morning,male,0.848,Recoleta,Pudahuel,H00275,P00011,4,recreación,9.0,900.0
m00154,u0260,t00154,0,-70.70035921185193,-33.44533805352517,-70.7480344642896,-33.46542849636734,2026-03-05T01:24:00-03:00,2026-03-05T03:20:00-03:00,88b2c55427fffff,88b2c55537fffff,ride_hailing,home,holiday,evening,female,4.034,Las Condes,Maipú,H00091,P00144,2,estudio,116.0,900.0
m00155,u0397,t00155,0,-70.74631856623442,-33.40610089449087,-70.68517613366267,-33.404545931521085,2026-03-03T22:36:00-03:00,2026-03-03T23:41:00-03:00,88b2c55727fffff,88b2c55713fffff,car,shopping,weekend,morning,unknown,3.054,Ñuñoa,Maipú,H00481,P00352,2,estudio,65.0,1520.0
m00156,u0075,t00156,0,-70.53064900315405,-33.46501367927428,-70.48978724851479,-33.483721754563156,2026-03-05T09:52:00-03:00,2026-03-05T10:41:00-03:00,88b2c50a27fffff,88b2c50ae7fffff,ride_hailing,education,weekend,morning,other,3.044,Providencia,Maipú,H00400,P00008,4,estudio,49.0,900.0
m00157,u0334,t00157,0,-70.79500991181264,-33.427748501883634,-70.77191660214126,-33.44354370277912,2026-03-03T12:29:00-03:00,2026-03-03T14:07:00-03:00,88b2c5424bfffff,88b2c5552dfffff,other,errand,weekend,night,unknown,4.459,Quilicura,La Florida,H00474,P00296,4,trabajo,98.0,760.0
