movement_id,user_id,trip_id,movement_seq,origin_longitude,origin_latitude,destination_longitude,destination_latitude,origin_time_utc,destination_time_utc,origin_h3_index,destination_h3_index
m00136,u0361,t00136,0,-70.95171598806971,-33.45096677206306,-70.94187809569387,-33.427580889439916,2026-03-06T01:06:00Z,2026-03-06T02:15:00Z,88b2c55813fffff,88b2c55aadfffff
m00137,u0018,t00137,0,-70.54096942964898,-33.46685520114905,-70.54211656115598,-33.458236478317964,2026-03-04T18:12:00Z,2026-03-04T19:02:00Z,88b2c50b1bfffff,88b2c50b19fffff
m00138,u0208,t00138,0,-70.96476325653528,-33.54727127392833,-70.9668677402575,-33.52480685734886,2026-03-03T16:13:00Z,2026-03-03T17:48:00Z,88b2c54a33fffff,88b2c54a01fffff
m00139,u0262,t00139,0,-70.72160490255561,-33.5750782358295,-70.69708313416479,-33.59508076133571,2026-03-07T06:56:00Z,2026-03-07T07:50:00Z,88b2c5442dfffff,88b2c54437fffff
m00140,u0589,t00140,0,-70.55746519657423,-33.39514007717803,-70.579148428462,-33.39973700598577,2026-03-07T04:37:00Z,2026-03-07T06:12:00Z,88b2c519ebfffff,88b2c556d9fffff
m00141,u0128,t00141,0,-70.69172867252524,-33.47807619057744,-70.7296361259508,-33.50280011221762,2026-03-03T12:45:00Z,2026-03-03T13:38:00Z,88b2c5558bfffff,88b2c5474dfffff
m00142,u0165,t00142,0,-70.80661859824696,-33.53178242253179,-70.68566734014206,-33.56924470085302,2026-03-01T06:44:00Z,2026-03-01T07:14:00Z,88b2c540ebfffff,88b2c54401fffff
m00143,u0245,t00143,0,-70.76937370617166,-33.45769431495387,-70.79800800392292,-33.447687844604786,2026-03-02T03:31:00Z,2026-03-02T05:29:00Z,88b2c55527fffff,88b2c5420bfffff
m00144,u0595,t00144,0,-70.55730942536793,-33.35975849141206,-70.55330370886954,-33.354193092214516,2026-03-02T00:02:00Z,2026-03-02T01:07:00Z,88b2c51951fffff,88b2c5195bfffff
m00145,u0512,t00145,0,-70.85215045305486,-33.63245902762976,-70.91197686308988,-33.61182945309449,2026-03-08T03:00:00Z,2026-03-08T04:26:00Z,88b2c54c0dfffff,88b2c54f21fffff
m00146,u0020,t00146,0,-70.54710088990379,-33.56973109519227,-70.54244215330174,-33.553347740265494,2026-03-05T10:16:00Z,2026-03-05T11:28:00Z,88b2c5726dfffff,88b2c5099dfffff
m00147,u0140,t00147,0,-70.66551020990423,-33.523830915351624,-70.7028392319318,-33.51655158721191,2026-03-05T23:41:00Z,2026-03-06T00:27:00Z,88b2c54607fffff,88b2c54751fffff
m00148,u0493,t00148,0,-70.77923953304423,-33.33310569066238,-70.79693845075823,-33.316407190692054,2026-03-02T20:47:00Z,2026-03-02T22:43:00Z,88b2c552edfffff,88b2c55207fffff
m00149,u0034,t00149,0,-70.71831150723027,-33.42739304136646,-70.67650892059942,-33.428673534253285,2026-03-07T04:54:00Z,2026-03-07T05:41:00Z,88b2c55551fffff,88b2c55401fffff
m00150,u0513,t00150,0,-70.76172243411015,-33.38861462076311,-70.74284205137504,-33.376227878906434,2026-03-06T07:24:00Z,2026-03-06T09:23:00Z,88b2c550d1fffff,88b2c5576dfffff
m00151,u0168,t00151,0,-70.57337747991414,-33.5412128735301,-70.55064109893115,-33.56299720561069,2026-03-06T12:21:00Z,2026-03-06T13:15:00Z,88b2c509e3fffff,88b2c509bbfffff
m00152,u0550,t00152,0,-70.58675721902371,-33.53956287002165,-70.65760541255939,-33.528471692252474,2026-03-04T12:39:00Z,2026-03-04T12:46:00Z,88b2c509e5fffff,88b2c54639fffff
m00153,u0176,t00153,0,-70.8319161133876,-33.41417490266219,-70.75844030659445,-33.39412237210361,2026-03-06T03:18:00Z,2026-03-06T03:27:00Z,88b2c5519dfffff,88b2c550d1fffff
m00154,u0260,t00154,0,-70.70035921185193,-33.44533805352517,-70.7480344642896,-33.46542849636734,2026-03-05T01:24:00Z,2026-03-05T03:20:00Z,88b2c55427fffff,88b2c55537fffff
m00155,u0397,t00155,0,-70.74631856623442,-33.40610089449087,-70.68517613366267,-33.404545931521085,2026-03-03T22:36:00Z,2026-03-03T23:41:00Z,88b2c55727fffff,88b2c55713fffff
m00156,u0075,t00156,0,-70.53064900315405,-33.46501367927428,-70.48978724851479,-33.483721754563156,2026-03-05T09:52:00Z,2026-03-05T10:41:00Z,88b2c50a27fffff,88b2c50ae7fffff
m00157,u0334,t00157,0,-70.79500991181264,-33.427748501883634,-70.77191660214126,-33.44354370277912,2026-03-03T12:29:00Z,2026-03-03T14:07:00Z,88b2c5424bfffff,88b2c5552dfffff
m00158,u0303,t00158,0,-70.4995770895315,-33.437350473207594,-70.53377648076784,-33.47109835386066,2026-03-07T22:04:00Z,2026-03-07T23:19:00Z,88b2c50a09fffff,88b2c5084dfffff
m00159,u0470,t00159,0,-70.66332947395169,-33.38777860887321,-70.65726588015892,-33.349805361118214,2026-03-06T06:26:00Z,2026-03-06T07:46:00Z,88b2c5562bfffff,88b2c5cd9bfffff
m00160,u0597,t00160,0,-70.77619344063801,-33.385439337444446,-70.7950302970638,-33.353468782202846,2026-03-06T10:08:00Z,2026-03-06T11:31:00Z,88b2c550c3fffff,88b2c55051fffff
m00161,u0398,t00161,0,-70.72772741840093,-33.57958975955135,-70.72656583554073,-33.56346674392453,2026-03-06T06:24:00Z,2026-03-06T06:51:00Z,88b2c54519fffff,88b2c54559fffff
m00162,u0245,t00162,0,-70.74016188407684,-33.62978148442727,-70.75015677444026,-33.57061560586895,2026-03-04T09:19:00Z,2026-03-04T09:34:00Z,88b2c545a1fffff,88b2c54509fffff
m00163,u0243,t00163,0,-70.78746184020154,-33.36986036818788,-70.86900626046445,-33.37553773908493,2026-03-07T21:41:00Z,2026-03-07T23:09:00Z,88b2c5501bfffff,88b2c5511dfffff
m00164,u0250,t00164,0,-70.65051731402696,-33.354981992539045,-70.60564594798757,-33.26402912008572,2026-03-02T16:55:00Z,2026-03-02T17:02:00Z,88b2c5564dfffff,88b2c5cec5fffff
m00165,u0488,t00165,0,-70.78279155506918,-33.53164984156107,-70.78603584133116,-33.538475724021964,2026-03-05T05:32:00Z,2026-03-05T06:59:00Z,88b2c540d5fffff,88b2c5408bfffff
m00166,u0192,t00166,0,-70.87803662087381,-33.59878683252365,-70.8974286368539,-33.59113103197097,2026-03-01T17:39:00Z,2026-03-01T17:58:00Z,88b2c54f0bfffff,88b2c54f6bfffff
m00167,u0100,t00167,0,-70.69796764708481,-33.442077214319426,-70.720380736398,-33.45401055173763,2026-03-03T07:29:00Z,2026-03-03T08:04:00Z,88b2c55421fffff,88b2c55513fffff
m00168,u0200,t00168,0,-70.84028561964179,-33.37553294189196,-70.82594723658713,-33.364363175090155,2026-03-05T06:31:00Z,2026-03-05T07:57:00Z,88b2c55023fffff,88b2c55001fffff
m00169,u0013,t00169,0,-70.73521608680674,-33.30619243820526,-70.77096634033852,-33.28112399036867,2026-03-04T16:14:00Z,2026-03-04T17:30:00Z,88b2c5cd07fffff,88b2c5c8b1fffff
m00170,u0063,t00170,0,-70.75091028886033,-33.40869619423189,-70.84111731119928,-33.41211368602348,2026-03-07T20:06:00Z,2026-03-07T21:40:00Z,88b2c5509bfffff,88b2c5518bfffff
m00171,u0054,t00171,0,-70.74712160720257,-33.47973733572686,-70.73083641507424,-33.42643574031333,2026-03-05T13:06:00Z,2026-03-05T14:21:00Z,88b2c542d1fffff,88b2c55543fffff
m00172,u0462,t00172,0,-70.45990368984098,-33.52145044972679,-70.43913956992272,-33.514275971187786,2026-03-04T03:07:00Z,2026-03-04T03:17:00Z,88b2c508dbfffff,88b2c50f6bfffff
m00173,u0433,t00173,0,-70.65435884328303,-33.44908389666635,-70.66234411627013,-33.44096933508305,2026-03-04T05:41:00Z,2026-03-04T07:22:00Z,88b2c554e9fffff,88b2c55415fffff
m00174,u0418,t00174,0,-70.63546289910046,-33.473941176310824,-70.68137901410806,-33.50121110714623,2026-03-05T12:44:00Z,2026-03-05T13:13:00Z,88b2c55483fffff,88b2c54669fffff
m00175,u0277,t00175,0,-70.83763982963423,-33.53120543245831,-70.83408240799865,-33.51865046022179,2026-03-06T18:54:00Z,2026-03-06T19:14:00Z,88b2c541d9fffff,88b2c54031fffff
m00176,u0430,t00176,0,-70.72539631336369,-33.28609954793094,-70.78397760809624,-33.29012036455522,2026-03-03T04:27:00Z,2026-03-03T06:13:00Z,88b2c5cd43fffff,88b2c5524bfffff
m00177,u0096,t00177,0,-70.63846973700585,-33.30718652783423,-70.67955896087335,-33.325433719714354,2026-03-05T08:12:00Z,2026-03-05T08:39:00Z,88b2c5cc13fffff,88b2c5cdc3fffff
m00178,u0540,t00178,0,-70.7624528912913,-33.35911610531557,-70.79248080875146,-33.382410337560025,2026-03-05T06:33:00Z,2026-03-05T07:39:00Z,88b2c55287fffff,88b2c550c5fffff
m00179,u0300,t00179,0,-70.5691937156482,-33.523668031824734,-70.53543615281254,-33.44351513043203,2026-03-01T07:35:00Z,2026-03-01T08:35:00Z,88b2c50913fffff,88b2c50b5bfffff
m00180,u0562,t00180,0,-70.7802696585901,-33.381598454056224,-70.79477409660758,-33.389502771561595,2026-03-07T15:20:00Z,2026-03-07T16:53:00Z,88b2c550c1fffff,88b2c550ebfffff
m00181,u0091,t00181,0,-70.68863661358651,-33.39882988724017,-70.70655127005757,-33.44253944986361,2026-03-05T05:43:00Z,2026-03-05T05:53:00Z,88b2c5571bfffff,88b2c55425fffff
m00182,u0298,t00182,0,-70.71860516399755,-33.414596350063675,-70.6404174633811,-33.435542993855655,2026-03-02T22:40:00Z,2026-03-02T22:57:00Z,88b2c55737fffff,88b2c556a7fffff
m00183,u0417,t00183,0,-70.6435679340618,-33.3500267786365,-70.62946943417425,-33.351573813820785,2026-03-05T16:26:00Z,2026-03-05T17:18:00Z,88b2c55649fffff,88b2c5ccb1fffff
m00184,u0297,t00184,0,-70.72404900718554,-33.3991703085711,-70.71048922676655,-33.38277029759261,2026-03-05T23:52:00Z,2026-03-06T00:51:00Z,88b2c55707fffff,88b2c55709fffff
m00185,u0267,t00185,0,-70.68708936270708,-33.390798861095654,-70.70187739251544,-33.37415496544389,2026-03-07T15:45:00Z,2026-03-07T17:20:00Z,88b2c55719fffff,88b2c5575dfffff
m00186,u0099,t00186,0,-70.68361300917779,-33.39904749733022,-70.70746787588327,-33.378749060776926,2026-03-01T11:43:00Z,2026-03-01T12:57:00Z,88b2c5571bfffff,88b2c55743fffff
m00187,u0228,t00187,0,-70.73343877573913,-33.42273668735984,-70.82089503333982,-33.44208249655896,2026-03-04T03:30:00Z,2026-03-04T03:52:00Z,88b2c55543fffff,88b2c5426bfffff
m00188,u0143,t00188,0,-70.61149061315028,-33.59268889037714,-70.57274099187333,-33.5824756770721,2026-03-02T12:15:00Z,2026-03-02T14:12:00Z,88b2c57367fffff,88b2c57343fffff
m00189,u0180,t00189,0,-70.63616116251626,-33.44331031380716,-70.61822877428601,-33.46959209773048,2026-03-05T06:30:00Z,2026-03-05T07:27:00Z,88b2c554cdfffff,88b2c5549dfffff
m00190,u0410,t00190,0,-70.66886139452531,-33.49449535670793,-70.67602803425385,-33.51308464619835,2026-03-04T18:16:00Z,2026-03-04T20:11:00Z,88b2c5464dfffff,88b2c54663fffff
m00191,u0378,t00191,0,-70.7030458333462,-33.552387276611206,-70.70853490141964,-33.57991854584621,2026-03-04T13:47:00Z,2026-03-04T15:45:00Z,88b2c54469fffff,88b2c54421fffff
m00192,u0364,t00192,0,-70.58034559694799,-33.315454670455935,-70.55089982645755,-33.351106336093885,2026-03-08T02:58:00Z,2026-03-08T03:08:00Z,88b2c51b67fffff,88b2c51865fffff
m00193,u0217,t00193,0,-70.68358342438141,-33.31168037272915,-70.74577182730461,-33.279754088063406,2026-03-04T23:19:00Z,2026-03-05T00:22:00Z,88b2c5cdc9fffff,88b2c5c893fffff
m00194,u0575,t00194,0,-70.6906697287826,-33.341262351976354,-70.71426498204475,-33.320604000946986,2026-03-04T03:03:00Z,2026-03-04T03:56:00Z,88b2c5cd81fffff,88b2c5cd17fffff
m00195,u0052,t00195,0,-70.64953099701118,-33.429582926651534,-70.69498311152688,-33.400282965552194,2026-03-01T17:18:00Z,2026-03-01T18:20:00Z,88b2c55419fffff,88b2c55711fffff
m00196,u0205,t00196,0,-70.49034133170291,-33.34194999032379,-70.41948096040343,-33.34077059834306,2026-03-03T06:39:00Z,2026-03-03T07:19:00Z,88b2c51859fffff,88b2c51ad3fffff
m00197,u0070,t00197,0,-70.79403562080212,-33.44903574555185,-70.75900939952798,-33.4257315145859,2026-03-07T12:44:00Z,2026-03-07T13:53:00Z,88b2c54257fffff,88b2c55569fffff
m00198,u0203,t00198,0,-70.58301431069447,-33.433776217848184,-70.67112201633988,-33.48661489998746,2026-03-04T09:52:00Z,2026-03-04T10:53:00Z,88b2c55693fffff,88b2c5559bfffff
m00199,u0577,t00199,0,-70.84931711612381,-33.53747770963696,-70.90986758118942,-33.5115850840956,2026-03-07T14:56:00Z,2026-03-07T15:22:00Z,88b2c541ddfffff,88b2c54105fffff
m00200,u0219,t00200,0,-70.63827268417714,-33.418240695640094,-70.64356651111144,-33.41292710073994,2026-03-04T23:28:00Z,2026-03-05T00:06:00Z,88b2c556e7fffff,88b2c556e5fffff
m00201,u0545,t00201,0,-70.50249171723912,-33.445169125726046,-70.52138932572203,-33.42635583772157,2026-03-05T02:04:00Z,2026-03-05T02:25:00Z,88b2c50a01fffff,88b2c50a69fffff
m00202,u0297,t00202,0,-70.61113314755326,-33.55421216934676,-70.66410843587633,-33.542811470375305,2026-03-04T06:13:00Z,2026-03-04T07:55:00Z,88b2c5468bfffff,88b2c54633fffff
m00203,u0419,t00203,0,-70.64293749214602,-33.45409576894533,-70.56514700264,-33.483707423581436,2026-03-05T03:30:00Z,2026-03-05T04:52:00Z,88b2c554c7fffff,88b2c50b33fffff
m00204,u0274,t00204,0,-70.7160449468803,-33.45637836510855,-70.703543350321,-33.50131955837028,2026-03-01T17:12:00Z,2026-03-01T18:01:00Z,88b2c55513fffff,88b2c555b1fffff
m00205,u0159,t00205,0,-70.65689527995114,-33.30619510666843,-70.63790262703662,-33.32755673165392,2026-03-01T15:40:00Z,2026-03-01T16:30:00Z,88b2c5cc3bfffff,88b2c5cce3fffff
m00206,u0458,t00206,0,-70.68520628154033,-33.37846293371893,-70.71288687950963,-33.36151541528074,2026-03-04T13:55:00Z,2026-03-04T14:09:00Z,88b2c5575bfffff,88b2c55749fffff
m00207,u0581,t00207,0,-70.73859766079313,-33.44908436487268,-70.70970669490602,-33.42838162241742,2026-03-05T10:27:00Z,2026-03-05T11:05:00Z,88b2c55503fffff,88b2c5555bfffff
m00208,u0158,t00208,0,-70.68898756154748,-33.430097015215914,-70.70420487198676,-33.47113528353737,2026-03-05T02:32:00Z,2026-03-05T04:23:00Z,88b2c55405fffff,88b2c5558dfffff
m00209,u0467,t00209,0,-70.64016188393735,-33.44646300975167,-70.65149561088565,-33.47589599077571,2026-03-04T06:05:00Z,2026-03-04T06:13:00Z,88b2c554cdfffff,88b2c554abfffff
m00210,u0156,t00210,0,-70.73672170685306,-33.46623311878365,-70.71228162846005,-33.487930189361876,2026-03-03T07:23:00Z,2026-03-03T07:44:00Z,88b2c55533fffff,88b2c555abfffff
m00211,u0430,t00211,0,-70.74062818206846,-33.536594175791066,-70.80578808467088,-33.54731332759907,2026-03-06T05:07:00Z,2026-03-06T06:49:00Z,88b2c5472bfffff,88b2c540abfffff
m00212,u0473,t00212,0,-70.79602434375921,-33.462084150208554,-70.73214322936518,-33.502945675134136,2026-03-05T11:35:00Z,2026-03-05T12:39:00Z,88b2c54215fffff,88b2c5474dfffff
m00213,u0269,t00213,0,-70.62092749739111,-33.5096878605322,-70.61363192880215,-33.55234941351641,2026-03-01T13:55:00Z,2026-03-01T14:03:00Z,88b2c5092dfffff,88b2c5468bfffff
m00214,u0442,t00214,0,-70.60546767380329,-33.55002524311386,-70.55422990545208,-33.57468030200609,2026-03-04T10:00:00Z,2026-03-04T11:01:00Z,88b2c546d5fffff,88b2c509b3fffff
m00215,u0163,t00215,0,-70.63683395557635,-33.4091022548362,-70.67985074584111,-33.406514639749446,2026-03-06T05:25:00Z,2026-03-06T06:56:00Z,88b2c556e5fffff,88b2c5544dfffff
m00216,u0047,t00216,0,-70.56348295072713,-33.41869882720535,-70.60040955568826,-33.454116657397954,2026-03-06T17:44:00Z,2026-03-06T18:28:00Z,88b2c519a1fffff,88b2c554dbfffff
m00217,u0057,t00217,0,-70.65121323629192,-33.59293660090945,-70.69768924515591,-33.5964107062086,2026-03-03T06:11:00Z,2026-03-03T06:59:00Z,88b2c544c7fffff,88b2c54437fffff
m00218,u0268,t00218,0,-70.62079890626342,-33.459814770999614,-70.61078699935682,-33.42805818651536,2026-03-07T17:23:00Z,2026-03-07T18:40:00Z,88b2c554d5fffff,88b2c55687fffff
m00219,u0541,t00219,0,-70.62961625743624,-33.37034388912801,-70.62697692535951,-33.40939728125041,2026-03-05T19:29:00Z,2026-03-05T20:42:00Z,88b2c55651fffff,88b2c556e1fffff
m00220,u0076,t00220,0,-70.66915400194182,-33.365262100888295,-70.68773047471106,-33.37145547364061,2026-03-04T07:31:00Z,2026-03-04T09:19:00Z,88b2c55669fffff,88b2c55759fffff
m00221,u0273,t00221,0,-70.71308218281297,-33.367933052569185,-70.75364495052838,-33.33719035055666,2026-03-05T15:21:00Z,2026-03-05T15:54:00Z,88b2c55741fffff,88b2c552c7fffff
m00222,u0422,t00222,0,-70.4385847384208,-33.446886943447886,-70.48924858921004,-33.4594349951588,2026-03-07T08:24:00Z,2026-03-07T09:00:00Z,88b2c50139fffff,88b2c50a15fffff
m00223,u0121,t00223,0,-70.70519509798535,-33.51760362623754,-70.70713445400418,-33.53481371696329,2026-03-02T20:06:00Z,2026-03-02T20:28:00Z,88b2c54751fffff,88b2c54719fffff
m00224,u0432,t00224,0,-70.72658777111204,-33.53669590618865,-70.74521124229558,-33.50179103175945,2026-03-02T07:15:00Z,2026-03-02T08:36:00Z,88b2c54703fffff,88b2c54291fffff
m00225,u0183,t00225,0,-70.61659901765499,-33.42243160761998,-70.64402329734932,-33.43161766998912,2026-03-04T07:59:00Z,2026-03-04T09:05:00Z,88b2c55685fffff,88b2c556a5fffff
m00226,u0485,t00226,0,-70.6348145584705,-33.41965759725079,-70.57293097902523,-33.38652274649462,2026-03-01T20:05:00Z,2026-03-01T20:49:00Z,88b2c556e7fffff,88b2c5193bfffff
m00227,u0347,t00227,0,-70.80047915476104,-33.347013511071594,-70.80377218188875,-33.33414454933778,2026-03-07T02:23:00Z,2026-03-07T03:47:00Z,88b2c5505dfffff,88b2c55235fffff
m00228,u0328,t00228,0,-70.54773217454363,-33.36200162797264,-70.49693045718655,-33.37228696755994,2026-03-08T01:02:00Z,2026-03-08T01:50:00Z,88b2c5182dfffff,88b2c51817fffff
m00229,u0106,t00229,0,-70.66941945753508,-33.4605782925225,-70.69074954484239,-33.44618757660457,2026-03-05T11:44:00Z,2026-03-05T12:11:00Z,88b2c554e5fffff,88b2c55423fffff
m00230,u0277,t00230,0,-70.77109310952157,-33.54953647030887,-70.76130205816963,-33.539922984893494,2026-03-08T02:36:00Z,2026-03-08T03:43:00Z,88b2c54091fffff,88b2c54725fffff
m00231,u0513,t00231,0,-70.54112158856461,-33.47552852776087,-70.54334062921487,-33.444902043130796,2026-03-01T17:32:00Z,2026-03-01T18:27:00Z,88b2c50845fffff,88b2c50b51fffff
m00232,u0011,t00232,0,-70.59743244284039,-33.43262150441516,-70.66533733522111,-33.44907187055111,2026-03-05T16:16:00Z,2026-03-05T17:07:00Z,88b2c55695fffff,88b2c5543bfffff
m00233,u0455,t00233,0,-70.7864541991948,-33.466166659631156,-70.72932066694423,-33.46493047762771,2026-03-04T08:24:00Z,2026-03-04T09:20:00Z,88b2c54213fffff,88b2c555edfffff
m00234,u0295,t00234,0,-70.48228171597422,-33.49623152864621,-70.48768786025552,-33.49807699903435,2026-03-03T04:35:00Z,2026-03-03T06:25:00Z,88b2c50aa1fffff,88b2c50aa1fffff
m00235,u0431,t00235,0,-70.59412026316338,-33.42976921480241,-70.56426353437806,-33.40864477055322,2026-03-03T10:22:00Z,2026-03-03T10:51:00Z,88b2c55695fffff,88b2c519a9fffff
m00236,u0397,t00236,0,-70.6610196115625,-33.49031661931285,-70.69110076046096,-33.52107199514617,2026-03-05T01:35:00Z,2026-03-05T02:11:00Z,88b2c54649fffff,88b2c5462dfffff
m00237,u0259,t00237,0,-70.50097811943782,-33.50024528669803,-70.507571894701,-33.4697359752509,2026-03-05T17:47:00Z,2026-03-05T18:56:00Z,88b2c5081bfffff,88b2c50a31fffff
m00238,u0185,t00238,0,-70.64407022161703,-33.42508377325573,-70.67874431601396,-33.411093910090614,2026-03-02T09:33:00Z,2026-03-02T09:43:00Z,88b2c55453fffff,88b2c55441fffff
m00239,u0376,t00239,0,-70.6628083075104,-33.48215940641034,-70.61336836819987,-33.52166715861933,2026-03-05T13:14:00Z,2026-03-05T13:35:00Z,88b2c554a7fffff,88b2c50923fffff
m00240,u0084,t00240,0,-70.72603001160219,-33.430471648881735,-70.71357363770416,-33.39422376411732,2026-03-07T17:39:00Z,2026-03-07T18:49:00Z,88b2c55555fffff,88b2c55703fffff
m00241,u0350,t00241,0,-70.60181495606929,-33.428143678171836,-70.58713281500205,-33.3611208857479,2026-03-01T07:44:00Z,2026-03-01T08:47:00Z,88b2c55695fffff,88b2c5190dfffff
m00242,u0056,t00242,0,-70.6123397032676,-33.54115432008733,-70.55801233738339,-33.51109930100085,2026-03-07T09:33:00Z,2026-03-07T10:53:00Z,88b2c546c3fffff,88b2c50827fffff
m00243,u0389,t00243,0,-70.65853198601103,-33.488499289909235,-70.61227833413507,-33.44568974689244,2026-03-05T12:05:00Z,2026-03-05T12:23:00Z,88b2c54649fffff,88b2c556b7fffff
m00244,u0377,t00244,0,-70.73899863538675,-33.33497784480669,-70.7083849339413,-33.33241670335861,2026-03-03T15:29:00Z,2026-03-03T17:12:00Z,88b2c552ddfffff,88b2c5cde1fffff
m00245,u0050,t00245,0,-70.6470070145834,-33.54296636101875,-70.7038761084649,-33.59281150861091,2026-03-06T09:27:00Z,2026-03-06T10:27:00Z,88b2c546edfffff,88b2c54435fffff
m00246,u0454,t00246,0,-70.66697987857621,-33.61933235591764,-70.69480704335687,-33.674655969452665,2026-03-05T13:47:00Z,2026-03-05T14:09:00Z,88b2c544abfffff,88b2c57a23fffff
m00247,u0249,t00247,0,-70.79334743187341,-33.5989476122594,-70.83350295731387,-33.59129515094337,2026-03-06T15:08:00Z,2026-03-06T15:48:00Z,88b2c54e1bfffff,88b2c54e05fffff
m00248,u0472,t00248,0,-70.80718123513242,-33.44767120427387,-70.77807988738739,-33.46543056850577,2026-03-01T19:39:00Z,2026-03-01T20:10:00Z,88b2c54209fffff,88b2c54213fffff
m00249,u0024,t00249,0,-70.60348466211902,-33.44752661775739,-70.59665858444902,-33.47496390610721,2026-03-01T15:54:00Z,2026-03-01T16:51:00Z,88b2c50b65fffff,88b2c50b27fffff
m00250,u0107,t00250,0,-70.92018883150517,-33.45940886843401,-70.97580932885039,-33.46129126895307,2026-03-05T17:51:00Z,2026-03-05T18:49:00Z,88b2c558d1fffff,88b2c55833fffff
m00251,u0296,t00251,0,-70.63945894730386,-33.35286481368572,-70.64700871582431,-33.33439725504988,2026-03-03T09:00:00Z,2026-03-03T09:54:00Z,88b2c55649fffff,88b2c5ccadfffff
m00252,u0112,t00252,0,-70.70780830577537,-33.66382675464824,-70.76757279920412,-33.70740948105111,2026-03-02T22:01:00Z,2026-03-02T22:59:00Z,88b2c57a2dfffff,88b2c57947fffff
m00253,u0197,t00253,0,-70.529175339312,-33.41832529004554,-70.5313015988348,-33.431791618653946,2026-03-04T04:46:00Z,2026-03-04T06:35:00Z,88b2c51995fffff,88b2c50a6dfffff
m00254,u0396,t00254,0,-70.70934682091539,-33.325084943855714,-70.77556172107488,-33.279788823362104,2026-03-06T07:50:00Z,2026-03-06T09:45:00Z,88b2c5cde9fffff,88b2c5c8bdfffff
m00255,u0086,t00255,0,-70.5940515785748,-33.54022246119134,-70.57289847883942,-33.572481112597984,2026-03-02T12:12:00Z,2026-03-02T13:13:00Z,88b2c546d9fffff,88b2c5734bfffff
m00256,u0406,t00256,0,-70.69969138412378,-33.4803845209432,-70.68457287908242,-33.45429168532825,2026-03-08T01:29:00Z,2026-03-08T03:24:00Z,88b2c55581fffff,88b2c55437fffff
m00257,u0062,t00257,0,-70.64862518465138,-33.510231353378295,-70.57230724491751,-33.524773276224764,2026-03-04T04:40:00Z,2026-03-04T06:19:00Z,88b2c54655fffff,88b2c50913fffff
m00258,u0105,t00258,0,-70.58631634690799,-33.52154768368621,-70.55240141532809,-33.50517387089071,2026-03-02T07:17:00Z,2026-03-02T08:56:00Z,88b2c50915fffff,88b2c50821fffff
m00259,u0352,t00259,0,-70.70625557163245,-33.476100960401844,-70.72317214186535,-33.44318113518576,2026-03-01T17:56:00Z,2026-03-01T18:26:00Z,88b2c5558dfffff,88b2c5551dfffff
m00260,u0476,t00260,0,-70.56034451155016,-33.33580117730524,-70.52762170781918,-33.31356272429569,2026-03-07T06:01:00Z,2026-03-07T06:56:00Z,88b2c51b31fffff,88b2c51b53fffff
